image,control1,control2,label1,label2,description1,description2,avg,label
image618.jpg,1.0,1.0,6.7,9.2,fist through the screen,Man punching laptop.,7.949999999999999,1
image1052.jpg,4.0,4.0,9.5,7.5,You can't make this up.,Lizard pushing a frog.,8.5,1
image383.jpg,8.0,4.0,9.7,7.7,LOL funny. Good advice,The sign,8.7,1
image1734.jpg,3.0,3.0,5.3,7.1,Where are the parents?,Boys flooding kitchen.,6.199999999999999,1
image1720.jpg,2.0,1.0,5.1,8.1,Girl on guys shoulders,Girl rides on boy.,6.6,1
image397.jpg,1.0,1.0,7.2,9.2,A robot family,gadgets world,8.2,1
image1046.jpg,3.0,2.0,6.9,7.1,Shakespeare blowing gum,Shakespeare is cool.,7.0,1
image1708.jpg,7.0,7.0,9.0,6.6,Dog is driving a car,Dog is driving a car.,7.8,1
image340.jpg,1.0,3.0,6.4,9.7,shark selfie,Shark smiling for picture,8.05,1
image1091.jpg,1.0,5.0,3.4,7.6,burning hot oven rack,Boy stealing a cookie.,5.5,1
image426.jpg,7.0,8.0,1.9,1.4,Child to make a choice,Bird looks confused.,1.65,0
image432.jpg,5.0,8.0,8.1,8.1,He's hitting it over.,Elephant laying on car.,8.1,1
image1085.jpg,4.0,1.0,6.9,1.9,Is it sharp to attack.,Man holding scary knife.,4.4,0
image354.jpg,4.0,3.0,8.0,8.1,celestial show-off,sarcastic,8.05,1
image368.jpg,1.0,3.0,7.5,8.2,upside down baby,Cute kid playing,7.85,1
image418.jpg,1.0,1.0,7.8,7.1,only one human,Player and stick figures.,7.449999999999999,1
image424.jpg,8.0,3.0,2.4,6.7,It's a plane not funny,Paper airplane dreaming.,4.55,0
image1093.jpg,3.0,4.0,9.6,7.7,He want peace and quite,Kitten is hiding.,8.65,1
image342.jpg,1.0,1.0,10.0,1.0,flowers eyes,Flowers for eyes not fun,5.5,1
image356.jpg,1.0,1.0,6.6,1.0,pretend telescope,He is posing for a photo,3.8,0
image1087.jpg,7.0,2.0,4.4,5.9,What about the tooth???,Weird hand placement.,5.15,1
image430.jpg,9.0,3.0,8.5,7.8,Dog in shoes riding bike.,Dog in shoes.,8.15,1
image1078.jpg,2.0,2.0,4.4,1.0,strange looking not funny,Ostrich doing nothing,2.7,0
image1736.jpg,6.0,2.0,7.0,9.0,outlandish outfit,Not attractive,8.0,1
image381.jpg,1.0,1.0,8.8,3.9,cats smarter than dogs,Dark caf,6.3500000000000005,1
image1050.jpg,2.0,3.0,6.8,10.0,Look on dog's face,Dogs eyes,8.4,1
image1044.jpg,7.0,2.0,4.1,1.4,women's suffer-ages,Couple looks angry.,2.75,0
image395.jpg,3.0,1.0,6.8,8.6,Guy with hat,Men find their twins.,7.699999999999999,1
image1722.jpg,1.0,1.0,6.5,1.7,polka dots on suit,office,4.1,0
image168.jpg,1.0,1.0,1.0,1.0,Quite time for the baby,cute,1.0,0
image140.jpg,6.0,1.0,4.5,8.3,His girlfriend is upset,Man in trouble.,6.4,1
image1291.jpg,1.0,1.0,1.0,8.1,Basketball is serious.,Player's funny name.,4.55,0
image626.jpg,1.0,1.0,3.7,2.0,Person in space,Girl playing video game.,2.85,0
image632.jpg,1.0,1.0,5.6,7.4,Does size matter?,A gigantic brain.,6.5,1
image1285.jpg,4.0,1.0,8.8,6.8,Feed the pig's bank,Change for piggy banks.,7.800000000000001,1
image154.jpg,1.0,1.0,4.3,2.1,His face is funny,Parrot looks sad.,3.2,0
image1508.jpg,1.0,1.0,7.0,9.0,catches connecting flight,man,8.0,1
image801.jpg,3.0,2.0,7.3,8.1,The traffic cone,Cone zone,7.699999999999999,1
image815.jpg,3.0,2.0,5.5,6.9,He know how to exercise,Dog's goofy face.,6.2,1
image1252.jpg,6.0,4.0,1.0,1.6,Dog looks sad,Dog is crying.,1.3,0
image183.jpg,1.0,1.0,3.2,2.7,thinking cap=spinner hat,Man wearing silly hat.,2.95,0
image1534.jpg,1.0,1.0,6.7,5.1,He don't know what to do.,heart-to-heart notion,5.9,1
image1520.jpg,3.0,1.0,8.5,7.2,heavy traffic,Legion of planes in air.,7.85,1
image829.jpg,8.0,7.0,7.3,7.4,Couldn't hear well.,Camel is photobombing.,7.35,1
image197.jpg,5.0,2.0,3.6,9.0,Statue with face mask.,Statue wearing mask.,6.3,1
image1246.jpg,2.0,3.0,8.1,1.0,modern home rain water,Leaking ceiling,4.55,0
image1483.jpg,1.0,1.0,1.0,1.0,A pretty lady,Too serious,1.0,0
image752.jpg,3.0,1.0,2.3,1.0,bag plane,Backpack,1.65,0
image746.jpg,6.0,1.0,6.1,8.3,Zebra neck of giraffe,Giraffe and zebra mix.,7.2,1
image1497.jpg,1.0,2.0,1.7,3.5,fingers as paintbrushes,unique,2.6,0
image975.jpg,1.0,1.0,9.4,1.0,skeleton is smiling,He is smiling but not fun,5.2,1
image961.jpg,1.0,1.0,9.2,7.1,funny click,blush on man's face,8.149999999999999,1
image1468.jpg,1.0,1.0,2.9,9.6,difficult cleanup,Don't do barefoot,6.25,1
image1326.jpg,8.0,2.0,6.8,8.0,Shape of character,changing cap/hat,7.4,1
image949.jpg,1.0,1.0,6.6,1.4,Supress the weaker.,People stepped on.,4.0,0
image791.jpg,4.0,2.0,1.0,8.8,I loathe dogs.,He is ready to eat,4.9,0
image1440.jpg,1.0,1.0,1.7,1.0,Awesome but not funny,People on cliff,1.35,0
image1454.jpg,2.0,2.0,9.1,7.4,Don't play with your food,Fry stash,8.25,1
image785.jpg,1.0,4.0,7.7,7.5,all that tp on the kid,Toilet paper everywhere,7.6,1
image1332.jpg,7.0,2.0,9.4,7.7,The alien has on pants,Alien excited pastries,8.55,1
image17.jpg,1.0,1.0,7.9,6.3,Mullets rule,Hair whip,7.1,1
image578.jpg,1.0,1.0,1.0,7.5,He need to try again,Man has goofy face.,4.25,0
image550.jpg,4.0,2.0,8.1,8.5,How nice this pose.,New artificial teeth set,8.3,1
image1859.jpg,1.0,4.0,8.6,9.2,That cat is mad,Cat is all wet.,8.899999999999999,1
image1681.jpg,9.0,3.0,8.1,8.4,Pumpkin faces,Laughing face pumpkin.,8.25,1
image236.jpg,9.0,5.0,5.7,9.0,"cool, refresh, revitalize",enjoying the rains shower,7.35,1
image222.jpg,7.0,3.0,4.6,1.9,The gun is wrong,Bus with advertisement.,3.25,0
image1695.jpg,5.0,6.0,9.6,7.7,That baby is a demon,Baby making silly faces.,8.65,1
image544.jpg,5.0,3.0,1.0,6.9,COVID-19 is not a joke,Egg facemask feather ears,3.95,0
image1118.jpg,2.0,2.0,1.8,6.5,summer-camp hostage,Facial expressions,4.15,0
image1642.jpg,5.0,1.0,7.6,5.3,women wont think this is.,Open legs,6.449999999999999,1
image593.jpg,1.0,1.0,1.0,1.6,Result of COVID-19,Woman is creepy.,1.3,0
image1124.jpg,2.0,8.0,4.7,5.7,face,He isn't fooling anyone,5.2,1
image1130.jpg,4.0,4.0,9.4,8.5,Dog running to owner,Running face expression,8.95,1
image587.jpg,5.0,8.0,3.5,7.0,face,Smiling face,5.25,1
image1656.jpg,8.0,5.0,1.0,2.1,Kids are in danger,Man holding an alligator.,1.55,0
image1131.jpg,1.0,1.0,6.9,1.0,think without disturbance,A quite place to think,3.95,0
image1657.jpg,7.0,2.0,4.9,8.6,Tooth reflex,Man scared at dentist.,6.75,1
image586.jpg,1.0,1.0,7.7,6.1,Fun time at the pool,Getting wet,6.9,1
image592.jpg,3.0,3.0,9.0,8.0,COVID-19 made this happen,Zoom meeting shorts,8.5,1
image1643.jpg,1.0,3.0,1.0,1.0,I hate dogs.,He is a sad puppy,1.0,0
image1125.jpg,4.0,3.0,6.8,8.5,Gnome has too much snow,He is still cold.,7.65,1
image1119.jpg,3.0,1.0,7.3,8.7,Big tongue sticking out,Ate some bad feed,8.0,1
image223.jpg,1.0,1.0,1.9,5.0,"inspiring mts, not funny",Chivalry is not dead,3.45,0
image545.jpg,1.0,1.0,5.5,3.3,"vote for me, me and me",A man of many faces,4.4,0
image1694.jpg,1.0,1.0,1.0,8.5,Very weird humor,capture the moment,4.75,0
image1680.jpg,3.0,2.0,7.4,9.6,mimicking Risky Business,Cleaning can be fun,8.5,1
image1858.jpg,1.0,2.0,6.0,3.6,Small balloon pulling kid,Balloon pulling a woman.,4.8,0
image551.jpg,1.0,2.0,7.8,2.7,This is good photo shop,its artificial,5.25,1
image237.jpg,5.0,6.0,9.7,7.0,police patrol on toy bike,Cops on tiny bikes.,8.35,1
image579.jpg,4.0,1.0,7.4,8.3,Silly orange lips,Cute puppy,7.8500000000000005,1
image16.jpg,1.0,2.0,8.8,5.7,He is making noise,Dog is howling.,7.25,1
image784.jpg,7.0,3.0,1.0,1.0,It's just a stage.,A stage for comedy acts,1.0,0
image1455.jpg,7.0,4.0,7.6,1.0,big wine bottle,This is wrong.,4.3,0
image1333.jpg,9.0,8.0,7.0,7.9,rock and roll mouse,Squirrel is partying.,7.45,1
image1327.jpg,2.0,1.0,1.0,9.5,I despise dogs,Bad puppy. Bad puppy,5.25,1
image1441.jpg,1.0,3.0,1.0,2.0,I hate dogs,Heart on dog's nose.,1.5,0
image790.jpg,1.0,1.0,1.0,9.1,Weird humor,Position of character,5.05,1
image948.jpg,1.0,1.0,4.7,6.6,Cute dog,The facial expression,5.65,1
image1469.jpg,1.0,2.0,7.2,10.0,Cute eyes,resembles my friend face,8.6,1
image960.jpg,1.0,1.0,4.3,6.9,image cant be funny,Astronaut on couch.,5.6,1
image974.jpg,1.0,3.0,7.7,8.1,Incredible pose,Bunny suit costume.,7.9,1
image1496.jpg,1.0,3.0,6.9,8.3,Turkeys are funny looking,The only one for the pic,7.6000000000000005,1
image747.jpg,2.0,1.0,10.0,2.0,pool,People standing outside.,6.0,1
image753.jpg,1.0,1.0,3.3,1.0,face,This person is mad,2.15,0
image1482.jpg,1.0,1.0,7.8,7.9,Scruffy fur,Cute puppy,7.85,1
image828.jpg,7.0,2.0,8.9,1.0,men vs women  funny,This could be offensive,4.95,0
image1521.jpg,1.0,1.0,1.0,5.7,Just potatoes.,Ugly shapes,3.35,0
image1247.jpg,8.0,2.0,7.2,7.9,Tree painting Bob Ross,Tree paints a man.,7.550000000000001,1
image196.jpg,1.0,1.0,1.0,1.0,funny if roadrunner,Scary picture,1.0,0
image182.jpg,2.0,1.0,7.4,4.6,the big blue word balloon,Robots hand,6.0,1
image1253.jpg,3.0,5.0,7.2,8.1,winning team,Still won't win the game,7.65,1
image1535.jpg,3.0,1.0,10.0,8.6,head on floor,Laughing too hard,9.3,1
image814.jpg,1.0,2.0,1.0,8.4,Giant emoji,Emoji face,4.7,0
image800.jpg,1.0,1.0,7.7,8.3,smiley tp face,LOL funny. Toilet humor,8.0,1
image1509.jpg,1.0,4.0,7.3,1.0,leopard and Rubik's Cube,Cat solving puzzle,4.15,0
image633.jpg,2.0,1.0,8.1,3.1,butterflies on bust,butterflies,5.6,1
image155.jpg,1.0,3.0,7.8,6.1,the squirrel's paws,no more handouts,6.949999999999999,1
image1284.jpg,1.0,1.0,7.1,2.2,drunken pilots,pilot flight attendants,4.65,0
image1290.jpg,1.0,2.0,5.5,8.5,pipe,The guy's arms,7.0,1
image141.jpg,1.0,1.0,7.1,5.8,the long line,the person talk,6.449999999999999,1
image627.jpg,5.0,3.0,6.6,5.7,Halloween costume Dora,The person's face,6.15,1
image169.jpg,7.0,1.0,9.1,8.1,The cat ate the mouse,cat is funny,8.6,1
image394.jpg,1.0,1.0,6.8,2.1,He is in full rain gear,not funny but cute,4.45,0
image1045.jpg,1.0,1.0,4.9,6.6,cigarette,The drawing is dull,5.75,1
image1723.jpg,1.0,1.0,4.1,4.8,we'll meet halfway,She is safe,4.449999999999999,0
image1737.jpg,1.0,1.0,7.4,6.5,horse heads on humans,Result of COVID-19,6.95,1
image1051.jpg,1.0,2.0,7.1,1.5,the look on the old man,Sad old man.,4.3,0
image380.jpg,4.0,1.0,5.2,6.5,Monitor,Snail in hospital.,5.85,1
image1079.jpg,1.0,2.0,6.8,3.8,Sad red light,smiley,5.3,1
image1086.jpg,1.0,1.0,7.7,8.5,ghost w/ cell phone,The sheet is a smart idea,8.1,1
image357.jpg,1.0,1.0,8.2,6.8,Grouchy grandma,Old lady fairy.,7.5,1
image431.jpg,1.0,1.0,7.2,6.4,float hiding her head,The silver thing floating,6.800000000000001,1
image425.jpg,1.0,1.0,1.0,1.0,"car crash, nothin funny",Auto crash not funny.,1.0,0
image343.jpg,1.0,1.0,9.8,1.7,Color of water,good but not funny,5.75,1
image1092.jpg,1.0,1.0,4.0,1.0,the dirty bowling pins,Bowling pins,2.5,0
image419.jpg,1.0,1.0,8.3,1.9,hazmat suit,covid19 wasn't funny,5.1000000000000005,1
image1096.jpg,1.0,1.0,6.9,3.5,the cute bird,He gave up.,5.2,1
image347.jpg,1.0,1.0,7.1,8.9,"the bird, the big nose",Bird on long nose,8.0,1
image421.jpg,3.0,1.0,4.2,8.0,The facial expressions,nobody satisfied,6.1,1
image435.jpg,3.0,1.0,7.8,6.7,Silly cow outfit,i feel Mooooved by this,7.25,1
image353.jpg,1.0,2.0,6.8,6.9,jobs to done,He need a bigger office,6.85,1
image1082.jpg,3.0,1.0,7.1,8.4,fish under her butt,I hope he don't bite.,7.75,1
image409.jpg,1.0,1.0,6.8,8.0,Oversized bank on car,Piggy bank tied car,7.4,1
image384.jpg,1.0,1.0,1.0,7.5,Pigeon poop not funny.,Are they related?,4.25,0
image1055.jpg,1.0,1.0,1.8,1.0,Hard work on car,not funny at all,1.4,0
image1733.jpg,1.0,3.0,8.9,10.0,Happy horse laughing,resembles my friend,9.45,1
image1727.jpg,1.0,1.0,3.3,1.0,more informative than fun,Match sticks,2.15,0
image1041.jpg,1.0,2.0,7.4,6.7,fridge as ac,when elect bill comes,7.050000000000001,1
image390.jpg,4.0,1.0,4.7,7.0,She wasn't prepared,the woman' shocked face,5.85,1
image1069.jpg,1.0,1.0,2.1,8.7,ran past Pinnocchio,Is he hungry or attacking,5.3999999999999995,1
image623.jpg,1.0,1.0,6.7,1.0,man on railing over st,Scary picture,3.85,0
image145.jpg,1.0,1.0,2.0,2.0,"sad face, not funny",Bad hair day,2.0,0
image1294.jpg,1.0,2.0,6.2,1.0,look on cat's face,Cute kitten,3.6,0
image1280.jpg,1.0,2.0,6.9,8.2,so cute you laugh,Cute baby goat,7.55,1
image151.jpg,1.0,1.0,3.3,8.4,mom is frantic,Baby and me under the sea,5.85,1
image637.jpg,1.0,1.0,8.2,5.3,I rather a real phone,Robots talking wire,6.75,1
image179.jpg,1.0,1.0,8.1,10.0,dino head on man,face,9.05,1
image838.jpg,2.0,2.0,1.9,8.7,climate change overkill,Photo shy,5.3,1
image1531.jpg,1.0,1.0,5.5,5.1,I will take the rose.,MONEY ROLLING WITH STICK,5.3,1
image1257.jpg,4.0,1.0,7.7,1.0,surgeons throwing knives,ironic,4.35,0
image186.jpg,3.0,1.0,6.7,7.1,my next job,Inside a pencil sharpener,6.9,1
image192.jpg,1.0,1.0,5.1,9.3,fish Mask,COVID-19 inspired,7.2,1
image1243.jpg,1.0,1.0,1.6,8.8,pawprints mean it's mine,It is his blanket,5.2,1
image1525.jpg,1.0,1.0,4.4,8.3,face,He trust the dog driving,6.3500000000000005,1
image804.jpg,7.0,1.0,4.8,8.3,no longer a soloist,Blast from the past.,6.550000000000001,1
image810.jpg,1.0,2.0,7.8,1.0,woman in bathtub fishing,You don't fish for ducks.,4.4,0
image1519.jpg,1.0,2.0,7.8,1.0,surfboard thru windshield,Hope no one got hurt,4.4,0
image1486.jpg,1.0,1.0,1.0,5.2,This is normal life,Color of robes,3.1,0
image757.jpg,1.0,2.0,6.6,5.3,men in suits in maze,A maze is always fun.,5.949999999999999,1
image743.jpg,1.0,1.0,1.0,6.7,He need a friend,The cane,3.85,0
image1492.jpg,1.0,1.0,5.5,8.6,that boy loves the snow,The rope is necessary,7.05,1
image794.jpg,1.0,1.0,1.0,4.8,sad cat face,the face!,2.9,0
image1445.jpg,1.0,1.0,1.9,1.0,inspiring not funny,Sympathy card cover,1.45,0
image1323.jpg,2.0,2.0,6.7,1.0,big pink lips,Sad,3.85,0
image1337.jpg,1.0,1.0,7.4,4.7,Bambi & opposing counsel,The deer,6.050000000000001,1
image1451.jpg,1.0,1.0,7.2,1.0,clown nose on bust,Red nose on art,4.1,0
image958.jpg,2.0,1.0,5.7,8.7,Tea bag saying help,Tea bag trapped in a mug,7.199999999999999,1
image780.jpg,3.0,2.0,6.1,5.2,showing legs and heads,Either resting or hiding,5.65,1
image1479.jpg,1.0,1.0,7.3,1.0,shark in milk,Shark swimming in milk,4.15,0
image970.jpg,1.0,1.0,6.4,1.0,book weighing man down,not funny at all,3.7,0
image964.jpg,1.0,1.0,8.1,8.5,for food,That is not a chew toy,8.3,1
image233.jpg,2.0,1.0,1.0,5.9,This is offensive,Guy on the right,3.45,0
image555.jpg,1.0,1.0,1.0,6.3,not funny at all,The word,3.65,0
image1684.jpg,1.0,1.0,6.7,5.5,clipping wings,The scissors,6.1,1
image1848.jpg,1.0,1.0,6.4,5.9,Cute ducklings,Family time,6.15,1
image1690.jpg,1.0,1.0,4.2,9.3,diver,The person look,6.75,1
image541.jpg,1.0,1.0,6.8,6.3,funny way of cooking,Looks like a rake,6.55,1
image227.jpg,4.0,2.0,8.9,7.7,White mice can't jump,THE UNDER THE RAT,8.3,1
image12.jpg,3.0,1.0,7.0,1.0,funny look on alien,Alien behind the wall,4.0,0
image1860.jpg,1.0,2.0,7.6,6.7,Very creative,Shape of tree,7.15,1
image569.jpg,2.0,4.0,7.6,8.7,Crazy squirrel,He made a way to eat,8.149999999999999,1
image1121.jpg,1.0,1.0,1.0,1.4,being slave,Person is locked up.,1.2,0
image1647.jpg,1.0,1.0,3.5,1.0,gender color blindness,No action in the photo,2.25,0
image596.jpg,1.0,1.0,1.3,1.0,The cage is sad.,poor cow,1.15,0
image582.jpg,1.0,1.0,3.0,4.4,Comedy act in progress,Man telling a joke.,3.7,0
image1653.jpg,1.0,1.0,8.8,9.0,Work load,Newly hired employee,8.9,1
image1135.jpg,1.0,1.0,1.0,8.8,The movie Titanic,A book iceberg.,4.9,0
image1109.jpg,5.0,1.0,8.3,7.2,Standing too close,THE MAN MOUTH,7.75,1
image1108.jpg,6.0,7.0,6.2,1.0,call letters are now MESS,Dangerous Ice,3.6,0
image1652.jpg,3.0,2.0,7.4,5.4,phone as a jail,The alien,6.4,1
image583.jpg,3.0,6.0,1.0,5.0,Very painful. Not amusing,He hurt his little him,3.0,0
image1134.jpg,1.0,1.0,9.3,7.7,new way of climbing wall,If I had that ability.,8.5,1
image1120.jpg,3.0,2.0,7.0,8.3,trainer is leaping lizard,His way is faster,7.65,1
image597.jpg,2.0,1.0,1.0,1.4,This is a horror picture,Face is creepy.,1.2,0
image1646.jpg,3.0,1.0,7.0,8.0,Daddy's little girl,girl looks bored,7.5,1
image13.jpg,3.0,2.0,1.0,1.0,even noah cant save us,This could be offensive,1.0,0
image568.jpg,2.0,1.0,1.3,1.0,loneliness,Sympathy card photo,1.15,0
image540.jpg,6.0,2.0,7.3,7.9,big pile of cookies,Mound of cookies.,7.6,1
image1691.jpg,4.0,2.0,7.9,3.2,Dog sick in bed.,Dog is sick.,5.550000000000001,1
image1849.jpg,6.0,1.0,1.0,8.7,Lady is having a hard day,funny expression,4.85,0
image226.jpg,5.0,7.0,10.0,8.1,snow bath is fun,Lounging in the snow.,9.05,1
image232.jpg,3.0,1.0,7.7,1.0,Face of city funny.,Nice art,4.35,0
image1685.jpg,2.0,7.0,9.2,1.0,He need alone time,deforestation effects,5.1,1
image554.jpg,6.0,6.0,7.1,6.3,Man lifts woman vaccuum,Role reversal,6.699999999999999,1
image965.jpg,5.0,3.0,7.7,6.7,the cool mirror images,Shape of characters,7.2,1
image971.jpg,4.0,1.0,7.8,1.0,All love for one.,It's just a group pose.,4.4,0
image1478.jpg,5.0,2.0,1.0,8.0,I hate dogs.,the look in the dog eyes,4.5,0
image1336.jpg,1.0,1.0,1.0,1.0,I hate dogs,She is a sad person,1.0,0
image781.jpg,2.0,10.0,7.3,7.4,hands on teammates' backs,Friends,7.35,1
image959.jpg,3.0,1.0,4.0,7.9,lets cat out of the bag,Priest and stork gossip.,5.95,1
image1450.jpg,6.0,1.0,1.0,1.4,Moms face frustration,Mom is exhausted.,1.2,0
image1444.jpg,2.0,1.0,1.0,8.5,This could be offensive,shallow head on sexy body,4.75,0
image795.jpg,1.0,7.0,5.0,1.7,why made it look fat?,Crab likes cartoon.,3.35,0
image1322.jpg,7.0,5.0,7.3,7.5,Hard hat saved nut,Nut in hard hat.,7.4,1
image1493.jpg,3.0,1.0,5.2,6.8,zip mouth,Zipper lips,6.0,1
image742.jpg,4.0,6.0,9.0,9.0,looks like reality,After marriage,9.0,1
image756.jpg,5.0,8.0,8.7,5.8,He is winning the race,Kids driving carts.,7.25,1
image1487.jpg,7.0,7.0,8.8,6.8,Elephant relaxing in tree,Elephant up a tree.,7.800000000000001,1
image1518.jpg,7.0,3.0,8.7,1.0,Cheapest seats,Empty seats,4.85,0
image811.jpg,4.0,6.0,7.2,2.2,mimicking the Munch art,People are scared.,4.7,0
image805.jpg,2.0,1.0,7.7,1.5,big body on tiny chair,Reading by candlelight.,4.6,0
image1242.jpg,3.0,6.0,6.2,6.7,cute dog,Dog is swimming.,6.45,1
image193.jpg,4.0,2.0,7.5,7.2,Obey the commander.,Recreation of Lion King,7.35,1
image1524.jpg,5.0,4.0,1.0,1.7,I despise dogs.,The puppies are sad.,1.35,0
image1530.jpg,1.0,1.0,1.4,2.6,romantic couple not funny,children alone in peace.,2.0,0
image839.jpg,3.0,2.0,1.0,5.0,A model hiding her face,Back to life,3.0,0
image187.jpg,7.0,4.0,7.3,9.3,the look on his face,He is going to drop it,8.3,1
image1256.jpg,2.0,1.0,10.0,2.1,lazy me!,Laundry is messy.,6.05,1
image178.jpg,7.0,8.0,1.0,5.7,Medicine isn't funny,Fighting over nutrition.,3.35,0
image150.jpg,6.0,7.0,6.8,8.0,We all need alone time.,relaxing time,7.4,1
image1281.jpg,3.0,1.0,5.3,9.1,How many animals in human,animals inhabit vegan,7.199999999999999,1
image636.jpg,6.0,2.0,6.4,7.3,Business owner is hard,Woman in machine.,6.85,1
image622.jpg,1.0,4.0,5.8,1.0,Duck in his place,Cute duck,3.4,0
image1295.jpg,3.0,1.0,2.1,4.8,This is reality,Man with ball and chain.,3.45,0
image144.jpg,8.0,4.0,1.0,1.0,hazy or pollution in city,City street,1.0,0
image1068.jpg,3.0,3.0,5.6,4.9,The blue duck,Lone blue duck.,5.25,1
image1726.jpg,0.0,1.0,1.0,1.6,Auto crash not funny,Crash is scary.,1.3,0
image391.jpg,2.0,4.0,1.0,6.5,This is a scary pic,Lied again,3.75,0
image1040.jpg,1.0,1.0,1.8,7.8,fell down bcoz of stone,Falling off a bike.,4.8,0
image1054.jpg,5.0,3.0,6.8,1.0,boat without driver,This is dangerous,3.9,0
image385.jpg,5.0,1.0,1.0,7.5,This is reality,social media addiction,4.25,0
image1732.jpg,6.0,1.0,1.0,8.5,That is offensive,legs are uncross,4.75,0
image408.jpg,3.0,1.0,7.9,2.1,rain drops,Tea bags are drying.,5.0,1
image434.jpg,6.0,1.0,6.6,7.0,Won't listen anything.,angry but still cute,6.8,1
image1083.jpg,7.0,1.0,1.0,6.9,Shoes on wire,Shoes on power line.,3.95,0
image352.jpg,7.0,8.0,7.5,6.3,Superman symbol on shell,Snail is super powered.,6.9,1
image346.jpg,5.0,6.0,1.0,6.7,Big birds,face and beak,3.85,0
image1097.jpg,7.0,4.0,6.8,5.5,Crazy colored hair,powder puff,6.15,1
image420.jpg,3.0,1.0,1.0,1.0,Portrait of sadness,Troubled teen,1.0,0
image350.jpg,5.0,2.0,7.7,7.7,huge gold chain,He has a strong neck,7.7,1
image1081.jpg,3.0,1.0,7.2,7.1,Tiny hammer,the hand,7.15,1
image436.jpg,7.0,1.0,8.0,9.3,next moment won't be fun,Splashing two girls.,8.65,1
image422.jpg,7.0,2.0,6.6,10.0,Smiling bird tow,creativity,8.3,1
image1095.jpg,8.0,6.0,8.5,7.2,I hope the dog is safe,Dog wearing goggles.,7.85,1
image344.jpg,4.0,2.0,5.2,7.0,The wall,walls are all ears,6.1,1
image378.jpg,4.0,6.0,7.5,7.8,one brown sheep,Follow the leader,7.65,1
image1042.jpg,3.0,1.0,6.6,1.5,shadow of gunfighter,shadow,4.05,0
image393.jpg,4.0,1.0,7.0,4.2,LGBT support group member,Weird looking unicorn.,5.6,1
image1724.jpg,7.0,2.0,7.7,7.0,Somone's phone is wet,Smile throwing water,7.35,1
image1730.jpg,4.0,7.0,1.0,8.0,Real scary,Rhino high up,4.5,0
image387.jpg,9.0,4.0,6.3,7.7,laughing box,Laughing box head.,7.0,1
image1056.jpg,6.0,7.0,6.8,8.5,image was looking funny,Laughing camel.,7.65,1
image1718.jpg,4.0,1.0,8.7,8.2,"Enough tight ,come out.",Up bride's dress.,8.45,1
image634.jpg,5.0,2.0,8.5,3.3,He has advice to give,Monkey is happy.,5.9,1
image1283.jpg,5.0,2.0,1.0,3.4,Sad moment for the bride,it was looking angry,2.2,0
image152.jpg,5.0,7.0,9.1,6.8,This is not an egg,Funny looking chicken.,7.949999999999999,1
image146.jpg,3.0,2.0,2.1,1.0,horse throws the game,Scary moment,1.55,0
image1297.jpg,6.0,8.0,8.7,7.9,What can he see?,Hair on cow's face.,8.3,1
image620.jpg,8.0,8.0,9.3,10.0,Polar Bear Club member,coooool!,9.65,1
image608.jpg,6.0,2.0,2.0,5.0,brain freeze,brain ice-cream,3.5,0
image1526.jpg,4.0,1.0,7.5,4.2,A rat follows another.,So cute. I saw him first.,5.85,1
image191.jpg,6.0,1.0,1.8,1.0,photos everywhere,Self centered selfie,1.4,0
image1240.jpg,5.0,1.0,6.5,1.0,only one colored bird,Paper swans on the water,3.75,0
image1254.jpg,9.0,1.0,8.0,7.1,Unexpected water mishap,Peoples reactions,7.55,1
image1532.jpg,9.0,7.0,8.1,7.8,Dog sitting at a desk.,Dog wearing a tie.,7.949999999999999,1
image813.jpg,6.0,10.0,9.0,1.0,playing game on death bed,Waiting to die is not fun,5.0,1
image1268.jpg,6.0,5.0,7.5,4.0,goldfish in space ship,The fish can't escape.,5.75,1
image807.jpg,6.0,6.0,1.6,1.0,head on sand is not fun,This is a sad person,1.3,0
image740.jpg,5.0,1.0,1.6,1.0,sad and very common,Reality,1.3,0
image998.jpg,5.0,1.0,8.1,1.0,Boobs in thought balloons,Perverted and offensive,4.55,0
image1491.jpg,7.0,3.0,6.5,8.7,giraffe on rainbow,Walk under the rainbow,7.6,1
image1485.jpg,6.0,2.0,7.8,3.3,funny pose,image cant not funny,5.55,1
image754.jpg,4.0,2.0,1.7,1.0,Scary rifle,nothing funny about war,1.35,0
image768.jpg,7.0,2.0,7.3,1.0,dog on a wrecking ball,It looks uncomfortable,4.15,0
image1452.jpg,7.0,3.0,2.4,5.2,virus,Inspired by COVID-19,3.8,0
image783.jpg,9.0,2.0,7.8,8.6,mischievous puppy,He is in trouble,8.2,1
image1334.jpg,8.0,4.0,1.0,8.6,I hate dogs.,face expression,4.8,0
image1320.jpg,2.0,2.0,7.7,10.0,Nice try. Won't work.,the kid's idea,8.85,1
image797.jpg,3.0,3.0,3.0,8.8,Cats are amusing.,Cuter than cute,5.9,1
image1446.jpg,2.0,2.0,2.7,9.2,why losing weight is hard,She is burning calories,5.949999999999999,1
image967.jpg,1.0,1.0,7.1,1.0,skeleton hands on phone,sad reality,4.05,0
image1308.jpg,1.0,2.0,7.3,7.2,snail on motorcycle,The bike is faster,7.25,1
image973.jpg,4.0,4.0,1.0,6.7,Creative but not funny,Man holding up a woman.,3.85,0
